"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"822.12.111";"Kesejahteraan tk koper";"20740000";"0";"0";"0";"20740000";"0"
"822.13.111";"Kesejahteraan tk tki";"15420000";"0";"0";"0";"15420000";"0"
"822.14.111";"Kesejahteraan sd ciateul";"38110000";"0";"0";"0";"38110000";"0"
"822.15.111";"Kesejahteraan sd koper";"48880000";"0";"0";"0";"48880000";"0"
"822.15.112";"Kesejahteraan sd tki";"17340000";"0";"0";"0";"17340000";"0"
"822.16.111";"Kesejahteraan smp mekar wangi";"65235000";"0";"0";"0";"65235000";"0"
"822.17.111";"Kesejahteraan smp koper";"75150000";"0";"0";"0";"75150000";"0"
"822.18.111";"Kesejahteraan sma";"118700000";"0";"0";"0";"118700000";"0"
"822.19.111";"Kesejahteraan staff";"264030400";"0";"0";"0";"264030400";"0"
"831.11.111";"Biaya telepon tk ciateul";"24560789";"0";"0";"0";"24560789";"0"
"831.12.111";"Biaya telepon tk koper";"36650731";"0";"0";"0";"36650731";"0"
"831.13.111";"Biaya telepon tki";"28119182";"0";"0";"0";"28119182";"0"
"831.14.111";"Biaya telepon sd ciateul";"28394068";"0";"0";"0";"28394068";"0"
"831.15.111";"Biaya telepon sd koper";"47108279";"0";"0";"0";"47108279";"0"
"831.15.112";"Biaya telepon sd tki";"13607035";"0";"0";"0";"13607035";"0"
"831.16.111";"Biaya telepon smp mekar wangi";"30710760";"0";"0";"0";"30710760";"0"
"831.17.111";"Biaya telepon smp koper";"51027189";"0";"0";"0";"51027189";"0"
"831.18.111";"Biaya telepon sma";"56016103";"0";"0";"0";"56016103";"0"
"831.19.111";"Biaya telepon umum";"50161854";"0";"0";"0";"50161854";"0"
"851.11.111";"Perjln dinas tk ciateul";"4976123";"0";"0";"0";"4976123";"0"
"851.12.111";"Perjln dinas tk koper";"2216465";"0";"0";"0";"2216465";"0"
"851.13.111";"Perjln dinas tk tki";"8593200";"0";"0";"0";"8593200";"0"
"851.14.111";"Perjln dinas sd ciateul";"16672568";"0";"0";"0";"16672568";"0"
