"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"583";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"024/KA40365/SD1-02/20";"Fotocopy";"81800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"584";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"025/KA40366/SD1-02/20";"Fotocopy";"269000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"585";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"026/KA40366/SD1-02/20";"Fotocopy";"25900.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"586";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"027/KA40366/SD1-02/20";"Fotocopy";"156600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"587";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"028/KA40366/SD1-02/20";"Fotocopy";"7000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"588";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"029/KA40366/SD1-02/20";"Fotocopy";"174400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"589";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"030/KA40367/SD1-02/20";"Bayar tiket kolam renang + parkir";"616500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"590";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"031/KA40367/SD1-02/20";"Fotocopy";"90800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"591";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"032/KA40367/SD1-02/20";"Fotocopy";"202400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"592";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"033/KA40367/SD1-02/20";"Fotocopy";"178200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"593";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"034/KA40367/SD1-02/20";"Fotocopy";"173000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"594";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"035/KA40368/SD1-02/20";"Fotocopy";"172200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"595";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"036/KA40368/SD1-02/20";"Fotocopy";"164000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"596";"2020-02-26";"626.14.111";"Biaya adm. sd ciateul";"037/KA40368/SD1-02/20";"Kain flanel 8m";"160000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"597";"2020-02-26";"713.14.111";"Biaya pemel. bangunan sd ciateul";"038/KK40944/SD1-02/20";"Selot";"7500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"598";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"039/KK40944/SD1-02/20";"Pasang mata itik untuk banner";"8000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"599";"2020-02-26";"713.14.111";"Biaya pemel. bangunan sd ciateul";"040/KK40944/SD1-02/20";"Kran dan sealtape";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"600";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"041/KK40944/SD1-02/20";"Tinta printer Canon";"60000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"601";"2020-02-26";"622.11.113";"Entertain sd ciateul";"042/KK40944/SD1-02/20";"Kue untuk pengawas Dinas";"75000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"602";"2020-02-26";"713.14.111";"Biaya pemel. bangunan sd ciateul";"043/KK40945/SD1-02/20";"Kran wastafel";"110000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"603";"2020-02-26";"622.11.116";"Sumbangan sd ciateul";"044/KK40945/SD1-02/20";"Validasi EDS/PMP thn 2019";"150000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"604";"2020-02-26";"622.11.116";"Sumbangan sd ciateul";"045/KK40945/SD1-02/20";"Validasi RPP/ Cekas / Jurnal Harian oleh pengawas";"200000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"605";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"046/KK40945/SD1-02/20";"Buku Tugas dan buku kotak kecil";"71000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"606";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"047/KK40945/SD1-02/20";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"607";"2020-02-26";"631.14.111";"Pemel. inventaris sd ciateul";"048/KK40946/SD1-02/20";"Service printer Canon";"275000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"608";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"049/KK40946/SD1-02/20";"Cover untuk jilid laporan";"15000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"609";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"050/KK40946/SD1-02/20";"Cairan pembersih kaca & lantai";"110000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"610";"2020-02-26";"622.11.111";"Iuran,sampah & dinas sd ciateul";"051/KK40946/SD1-02/20";"Iuran wajib keamanan & kebersihan";"125000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"611";"2020-02-26";"622.11.111";"Iuran,sampah & dinas sd ciateul";"052/KK40946/SD1-02/20";"Uang kebersihan sampah Feb & tambahannya";"150000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"612";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"053/KK40947/SD1-02/20";"Stella pengharum ruangan & Vixal";"184100.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"613";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"054/KK40947/SD1-02/20";"Plastik untuk sampah";"19000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"614";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"055/KK40947/SD1-02/20";"Lakban, cutter, tinta spidol";"251000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"615";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"056/KK40947/SD1-02/20";"Kertas F4 5 rim";"415000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"616";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"057/KK40947/SD1-02/20";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"617";"2020-02-26";"622.11.116";"Sumbangan sd ciateul";"058/KK40948/SD1-02/20";"Partisipasi pisah sambut Kepsek dan pembinaan Kepsek Gugus 61";"150000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"618";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"059/KK40948/SD1-02/20";"Plastik dan keresek";"112000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"619";"2020-02-26";"622.11.116";"Sumbangan sd ciateul";"060/KK40948/SD1-02/20";"Partisipasi Kas RW";"50000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"620";"2020-02-26";"622.11.114";"Obat-2an sd ciateul";"061/KK40948/SD1-02/20";"Obat Ninan bayao dan kapas";"88000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"621";"2020-02-26";"622.11.113";"Entertain sd ciateul";"062/KK40949/SD1-02/20";"Kue untuk pengawas dinas validasi RKAS";"50000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"622";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"063/KK40949/SD1-02/20";"Spons, karbol, sunlight, kamfer, dan HIT obat nyamuk";"138700.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"623";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"064/KK40949/SD1-02/20";"Kawat";"40000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"624";"2020-02-26";"713.14.111";"Biaya pemel. bangunan sd ciateul";"065/KK40949/SD1-02/20";"Lem dan dop untuk paralon";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"625";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"066/KK40949/SD1-02/20";"Kop surat F4 dan A4";"1325000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"626";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"067/KK40950/SD1-02/20";"UPD Bp. Ishak pembinaan pembuatan RPP di SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"627";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"068/KK40950/SD1-02/20";"UPD Bp. David pembinaan pembuatan RPP di SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"628";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"069/KK40950/SD1-02/20";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"629";"2020-02-26";"622.11.117";"Alat tulis kantor sd ciateul";"070/KK40950/SD1-02/20";"Refill printer HP Laser";"100000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"630";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"071/KK40951/SD1-02/20";"UPD Bp. Klemen  penyusunan soal USN";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"631";"2020-02-26";"622.11.121";"perlengk.bang sd ciateul";"072/KK40951/SD1-02/20";"Radar toren";"100000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"632";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"073/KK40951/SD1-02/20";"Biaya parkir";"18000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"633";"2020-02-26";"831.14.111";"Biaya telepon sd ciateul";"074/KK40951/SD1-02/20";"Bayar Indihome";"467200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"634";"2020-02-26";"622.11.114";"Obat-2an sd ciateul";"075/KK40951/SD1-02/20";"Minyak kayu putih, Panadol, Hansaplast";"60000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"635";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"076/KK40952/SD1-02/20";"UPD Ibu Juli pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"636";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"077/KK40952/SD1-02/20";"UPD Ibu Yenny pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"637";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"078/KK40952/SD1-02/20";"UPD Ibu Novida pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"638";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"079/KK40952/SD1-02/20";"UPD Ibu Widya pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"639";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"080/KK40953/SD1-02/20";"UPD Ibu Dessy pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"640";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"081/KK40953/SD1-02/20";"UPD Ibu Mei Fang pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"641";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"082/KK40953/SD1-02/20";"UPD Bp. Vidi pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"642";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"083/KK40953/SD1-02/20";"UPD Ibu Endang pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"643";"2020-02-26";"851.14.111";"Perjln dinas sd ciateul";"084/KK40953/SD1-02/20";"UPD Ibu Korlia pembinaan, pengarahan & sosialisasi Guru Merdekadi SDN Toha";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"644";"2020-02-26";"681.14.111";"Kebaktian/rapat/seminar sd ciateul";"085/KK40954/SD1-02/20";"Biaya pembinaan guru PJOK pembuatan RPP di SDN Toha";"100000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"645";"2020-02-26";"622.11.119";"Biaya lomba sd ciateul";"086/KK40954/SD1-02/20";"Biaya lomba FL2N";"364500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"646";"2020-02-26";"681.14.111";"Kebaktian/rapat/seminar sd ciateul";"087/KK40954/SD1-02/20";"Biaya Sosialisasi USBN guru kelas VI";"50000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"647";"2020-02-26";"622.11.119";"Biaya lomba sd ciateul";"088/KK40954/SD1-02/20";"Biaya lomba FLS2N, KSN, Pasanggiri tk Kecamatan Regol";"1093500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"648";"2020-02-27";"626.19.111";"Biaya adm sd tki";"002/UM-02/20";"BI, Outing SD TKI TA 19-20 bln Feb 2020";"28892500.00";"0.00";"117.11.111";"uang muka lain2"
"649";"2020-02-27";"407.12.111";"UP bayar dimuka sd koper";"006/BDIKOP-02/20";"FORMULIR SD KOPER 20-21 BLN FEB 2020";"0.00";"200000.00";"112.32.112";"bdi virtual koper (3562373021)"
"650";"2020-02-27";"112.28.111";"bdi a/n. ykki";"063/BDIUM-02/20";"Reimburse kas kecil SMA periode 28 JAN 20 s/d 20 FEB 20";"0.00";"8414800.00";"111.28.111";"kas kecil sma mekar wangi"
"651";"2020-02-27";"112.28.111";"bdi a/n. ykki";"064/BDIUM-02/20";"SISA UANG PEMANTAPAN SD KOPER TA. 18-19";"6600.00";"0.00";"120.11.111";"piutang lain-lain"
"652";"2020-02-27";"112.28.111";"bdi a/n. ykki";"065/BDIUM-02/20";"SETORAN USAHA DANA KOPERASI MEKAR";"1455000.00";"0.00";"219.21.111";"hutang lain2"
"653";"2020-02-27";"112.28.111";"bdi a/n. ykki";"066/BDIUM-02/20";"SETORAN USAHA DANA UNIT KOPER (KONSINYASI)";"801000.00";"0.00";"219.21.111";"hutang lain2"
"654";"2020-02-27";"112.28.111";"bdi a/n. ykki";"067/BDIUM-02/20";"SETORAN USAHA DANA KONTAN KOPER";"703500.00";"0.00";"219.21.111";"hutang lain2"
"655";"2020-02-27";"112.28.111";"bdi a/n. ykki";"068/BDIUM-02/20";"SETORAN USAHA DANA KOPERASI KOPER (FOTOCOPY)";"2835000.00";"0.00";"219.21.111";"hutang lain2"
"656";"2020-02-27";"112.28.111";"bdi a/n. ykki";"070/BDIUM-02/20";"Pengembalian sisa outing SD TKI TA. 19-20 bln Feb 2020";"1107500.00";"0.00";"117.11.111";"uang muka lain2"
"657";"2020-02-27";"112.28.111";"bdi a/n. ykki";"071/BDIUM-02/20";"SETORAN USAHA DANA KOP SERAGAM TK KOPER FEB 2020";"246000.00";"0.00";"219.21.111";"hutang lain2"
"658";"2020-02-27";"112.28.111";"bdi a/n. ykki";"069/BDIUM-02/20";"Reimburse kas kecil SD Koper periode 11 FEB 20 s/d 20 FEB 20";"0.00";"2863800.00";"111.25.111";"kas kecil sd koper"
"659";"2020-02-27";"112.28.111";"bdi a/n. ykki";"072/BDIUM-02/20";"PK untuk HUT GKKKB TKI";"0.00";"2000000.00";"625.11.116";"Sumbangan umum"
"660";"2020-02-27";"112.28.111";"bdi a/n. ykki";"073/BDIUM-02/20";"FEE FUND TRANSFER";"0.00";"3000.00";"751.11.111";"Biaya adm bank"
"661";"2020-02-27";"626.15.111";"Biaya adm sd koper";"001/KA50682/SD2-02/20";"Konsumsi rapat pembina pramuka";"126000.00";"0.00";"111.25.111";"kas kecil sd koper"
"662";"2020-02-27";"626.15.111";"Biaya adm sd koper";"002/KA50683/SD2-02/20";"Tiket renang 19 siswa @Rp 18.000";"346500.00";"0.00";"111.25.111";"kas kecil sd koper"
"663";"2020-02-27";"626.15.111";"Biaya adm sd koper";"003/KA50684/SD2-02/20";"Pengeluaran kegiataan perayaan Imlek siswa";"737500.00";"0.00";"111.25.111";"kas kecil sd koper"
"664";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"004/KK51477/SD2-02/20";"Poster Garuda (utk di kelas) + parkir";"8000.00";"0.00";"111.25.111";"kas kecil sd koper"
"665";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"005/KK51478/SD2-02/20";"2 dus klem 9mm (utk kabel sambung di ruang guru)";"19000.00";"0.00";"111.25.111";"kas kecil sd koper"
"666";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"006/KK51479/SD2-02/20";"2 lakban kertas (utk plang nama identitas sekolah)";"7000.00";"0.00";"111.25.111";"kas kecil sd koper"
"667";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"007/KK51480/SD2-02/20";"Sapporo, paku ripet dan baut (utk plang nama identitas sekolah)";"34500.00";"0.00";"111.25.111";"kas kecil sd koper"
"668";"2020-02-27";"622.12.111";"Iuran sampah & dinas sd koper";"008/KK51481/SD2-02/20";"Langganan koran PR & Kompas (Februari 2020)";"160000.00";"0.00";"111.25.111";"kas kecil sd koper"
"669";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"009/KK51482/SD2-02/20";"2 buah wadah handsoap";"159800.00";"0.00";"111.25.111";"kas kecil sd koper"
"670";"2020-02-27";"622.12.112";"Air,gas & konsumsi sd koper";"010/KK51483/SD2-02/20";"1 tabung gas elpiji";"148000.00";"0.00";"111.25.111";"kas kecil sd koper"
"671";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"011/KK51484/SD2-02/20";"3 pak plastik sampah";"66000.00";"0.00";"111.25.111";"kas kecil sd koper"
"672";"2020-02-27";"622.12.121";"Perlang. bangunan sd koper";"012/KK51485/SD2-02/20";"Sarung tangan karet dan kapstock stainless";"30000.00";"0.00";"111.25.111";"kas kecil sd koper"
"673";"2020-02-27";"622.12.112";"Air,gas & konsumsi sd koper";"013/KK51486/SD2-02/20";"Konsumsi peserta lomba OSN";"21000.00";"0.00";"111.25.111";"kas kecil sd koper"
"674";"2020-02-27";"831.15.111";"Biaya telepon sd koper";"014/KK51487/SD2-02/20";"Langganan Indihome/Februari 2020";"550500.00";"0.00";"111.25.111";"kas kecil sd koper"
"675";"2020-02-27";"622.12.111";"Iuran sampah & dinas sd koper";"015/KK51488/SD2-02/20";"Biaya pembuangan sampah/Februari 2020";"450000.00";"0.00";"111.25.111";"kas kecil sd koper"
"676";"2020-02-27";"626.18.111";"Biaya adm sma";"001/KA801159/SMA-02/20";"Korek untuk kebutuhan praktek di lab";"22200.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"677";"2020-02-27";"626.18.111";"Biaya adm sma";"002/KA801159/SMA-02/20";"Gas 3kg untuk ekskul masak ( 6 x @22.000 )";"132000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"678";"2020-02-27";"626.18.111";"Biaya adm sma";"003/KA801159/SMA-02/20";"BAHANA 345 & TRUBUS 603";"89000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"679";"2020-02-27";"626.18.111";"Biaya adm sma";"004/KA801160/SMA-02/20";"Kok untuk ekskul badminton 4 x @20.000";"200000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"680";"2020-02-27";"626.18.111";"Biaya adm sma";"005/KA801161/SMA-02/20";"Pembelian bahan praktikum";"371700.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"681";"2020-02-27";"626.18.111";"Biaya adm sma";"006/KA801162/SMA-02/20";"Pembelian bahan praktikum";"667200.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"682";"2020-02-27";"626.18.111";"Biaya adm sma";"007/KA801163/SMA-02/20";"1 liter H2O2 50%";"94500.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"683";"2020-02-27";"626.18.111";"Biaya adm sma";"008/KA801163/SMA-02/20";"Hati Sapi untuk praktikum";"17500.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"684";"2020-02-27";"624.11.119";"Biaya lomba sma";"009/KK81258/SMA-02/20";"Biaya daftar CBCS Cup Futsal SMA";"400000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"685";"2020-02-27";"831.18.111";"Biaya telepon sma";"010/KK81258/SMA-02/20";"Biaya kuota internet untuk mengerjakan PDSS (Pangkalan Data Sekolah & Siswa )";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"686";"2020-02-27";"624.11.113";"Entertain sma";"011/KK81259/SMA-02/20";"Snack untuk pengarahan persiapan US & UN SMA";"79000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"687";"2020-02-27";"624.11.111";"Iuran,sampah & dinas sma";"012/KK81259/SMA-02/20";"Ucapan terimakasih sebagai narasumber sosialisasi penulisan soal USP 2020 (Ib. Eka Dinas)";"150000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"688";"2020-02-27";"624.11.112";"Air,gas&,konsumsi sma";"013/KK81260/SMA-02/20";"Konsumsi karyawan periode Februari 2020";"50000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"689";"2020-02-27";"624.11.117";"Alat tulis sma";"014/KK81260/SMA-02/20";"Refill cartridge printer Brother utk bag kurikulum";"120000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"690";"2020-02-27";"624.11.111";"Iuran,sampah & dinas sma";"015/KK81261/SMA-02/20";"Iuran sampah periode Februari 2020";"250000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"691";"2020-02-27";"624.11.118";"Uang prestasi sma";"016/KK81261/SMA-02/20";"Bonus prestasi Juara 1 lomba basket tim putra di SMA Bina Bakti";"200000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"692";"2020-02-27";"831.18.111";"Biaya telepon sma";"017/KK81262/SMA-02/20";"Mikrotik untuk perpustakaan unit Mekarwangi";"159500.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"693";"2020-02-27";"624.11.119";"Biaya lomba sma";"018/KK81262/SMA-02/20";"Pendaftaran lomba CBCS Cup 2020 Basket putra dan futsal tim 2";"1100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"694";"2020-02-27";"624.11.117";"Alat tulis sma";"019/KK81263/SMA-02/20";"Benang kasur untuk kartu ujian SMA";"12000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"695";"2020-02-27";"624.11.117";"Alat tulis sma";"020/KK81263/SMA-02/20";"Benang kasur tambahan untuk kartu ujian";"3000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"696";"2020-02-27";"713.18.111";"Biaya pemel. bangunan sma";"021/KK81263/SMA-02/20";"Sabun dan pembersih lantai";"350000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"697";"2020-02-27";"624.11.111";"Iuran,sampah & dinas sma";"022/KK81264/SMA-02/20";"Uang pembinaan pembuatan Pos US dan PPKS";"150000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"698";"2020-02-27";"624.11.117";"Alat tulis sma";"023/KK81264/SMA-02/20";"Refill cartridge HP35A untuk printer Kepsek";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"699";"2020-02-27";"624.11.117";"Alat tulis sma";"024/KK81265/SMA-02/20";"Materai untuk pembukaan rekening BOS di BJB";"6000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"700";"2020-02-27";"713.18.111";"Biaya pemel. bangunan sma";"025/KK81265/SMA-02/20";"Serap air untuk lemari file";"10900.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"701";"2020-02-27";"713.18.111";"Biaya pemel. bangunan sma";"026/KK81265/SMA-02/20";"Serap air & kamper untuk toilet";"110300.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"702";"2020-02-27";"713.18.111";"Biaya pemel. bangunan sma";"027/KK81266/SMA-02/20";"Semen untuk perbaikan di kelas";"20000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"703";"2020-02-27";"624.11.117";"Alat tulis sma";"028/KK81266/SMA-02/20";"Map biola ( 3 pak x @65.000 )";"195000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"704";"2020-02-27";"624.11.117";"Alat tulis sma";"029/KK81266/SMA-02/20";"Kertas buram, kertas esai & LJK 80gr";"2500000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"705";"2020-02-27";"624.11.117";"Alat tulis sma";"030/KK81266/SMA-02/20";"Refill tinta spidol";"280000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"706";"2020-02-27";"631.18.111";"Pemel. inventaris sma";"031/KK81266/SMA-02/20";"Biaya servis printer epson ( bag. kurikulum )";"125000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"707";"2020-02-27";"624.11.119";"Biaya lomba sma";"032/KK81267/SMA-02/20";"Biaya pendaftaran lomba X-tremepong ( 5 tim x @50.000 )";"250000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"708";"2020-02-27";"624.11.111";"Iuran,sampah & dinas sma";"033/KK81267/SMA-02/20";"Koran PIKIRAN RAKYAT periode Februari 2020 + By kirim";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"709";"2020-02-28";"112.35.111";"bank bca r/k.77";"055/BCAUM-02/20";"PESANGON BLN FEB 2020";"0.00";"58675000.00";"620.11.113";"PESANGON"
"710";"2020-02-28";"112.28.111";"bdi a/n. ykki";"074A/BDIUM-02/20";"KELEBIHAN UANG KEGIATAN PELEPASAN TKB TK KOPER TA. 18-19";"493700.00";"0.00";"120.11.111";"piutang lain-lain"
"711";"2020-02-28";"112.28.111";"bdi a/n. ykki";"075/BDIUM-02/20";"SETORAN USAHA DANA KOPERASI MW (FOTOCOPY)";"6031100.00";"0.00";"219.21.111";"hutang lain2"
"712";"2020-02-28";"112.28.111";"bdi a/n. ykki";"076/BDIUM-02/20";"SETORAN USAHA DANA KANTIN MEKAR";"1000000.00";"0.00";"219.21.111";"hutang lain2"
"713";"2020-02-28";"112.28.111";"bdi a/n. ykki";"077/BDIUM-02/20";"SETORAN USAHA DANA KOPERASI MEKAR";"234000.00";"0.00";"219.21.111";"hutang lain2"
"714";"2020-02-28";"112.28.111";"bdi a/n. ykki";"078/BDIUM-02/20";"PENGEMBALIAN KELEBIHAN KEGIATAN UANG IMLEK TK CIATEUL";"4750.00";"0.00";"422.11.111";"Pendapatan kegiatan lainnya"
"715";"2020-02-28";"112.28.111";"bdi a/n. ykki";"079/BDIUM-02/20";"SETORAN USAHA DANA KOPERASI TK CIATEUL BLN FEB 20";"255000.00";"0.00";"219.21.111";"hutang lain2"
"716";"2020-02-28";"112.28.111";"bdi a/n. ykki";"080/BDIUM-02/20";"SETORAN USAHA DANA SD TKI BLN FEB 2020";"1518000.00";"0.00";"219.21.111";"hutang lain2"
"717";"2020-02-28";"112.28.111";"bdi a/n. ykki";"081/BDIUM-02/20";"Reimburse kas kecil SD TKI periode 23 JAN 20 s/d 19 FEB 20";"0.00";"5100700.00";"111.33.111";"kas kecil sd tki ii"
"718";"2020-02-28";"112.28.111";"bdi a/n. ykki";"082/BDIUM-02/20";"SETORAN USAHA DANA TK TKI FEB 20";"36000.00";"0.00";"219.21.111";"hutang lain2"
"719";"2020-02-28";"112.28.111";"bdi a/n. ykki";"083/BDIUM-02/20";"PESANGON BLN FEB 2020";"0.00";"825000.00";"620.11.113";"PESANGON"
