"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"621.12.112";"Air & gas & konsumsi tk koper";"30.316.464,00";"0,00";"2.562.600,00";"0,00";"32.879.064,00";"0,00"
"621.12.113";"Entertain tk koper";"5.266.586,00";"0,00";"25.000,00";"0,00";"5.291.586,00";"0,00"
"621.12.114";"Obat-2an tk koper";"3.713.965,00";"0,00";"190.400,00";"0,00";"3.904.365,00";"0,00"
"621.12.115";"Biaya komp.tk koper";"615.000,00";"0,00";"0,00";"0,00";"615.000,00";"0,00"
"621.12.116";"Sumbangan tk koper";"20.345.224,00";"0,00";"2.683.987,00";"0,00";"23.029.211,00";"0,00"
"621.12.117";"Alat tulis kantor tk koper";"62.498.693,00";"0,00";"3.078.000,00";"0,00";"65.576.693,00";"0,00"
"621.12.118";"uang prestasi tk koper";"500.000,00";"0,00";"308.500,00";"0,00";"808.500,00";"0,00"
"621.12.119";"Biaya lomba tk koper";"13.060.325,00";"0,00";"3.320.000,00";"0,00";"16.380.325,00";"0,00"
"621.12.120";"Perleng. sklh tk koper";"104.967.150,00";"0,00";"1.695.000,00";"0,00";"106.662.150,00";"0,00"
"621.12.121";"Perleng. bangunan tk koper";"53.106.176,00";"0,00";"4.290.700,00";"0,00";"57.396.876,00";"0,00"
"621.13.111";"Iuran sampah & dinas tk tki";"32.038.650,00";"0,00";"1.330.800,00";"0,00";"33.369.450,00";"0,00"
"621.13.112";"Air,gas & konsumsi tk tki";"20.607.050,00";"0,00";"1.776.400,00";"0,00";"22.383.450,00";"0,00"
"621.13.113";"Entertain tk tki";"1.313.200,00";"0,00";"0,00";"0,00";"1.313.200,00";"0,00"
"621.13.114";"Obat-2an tk tki";"1.747.700,00";"0,00";"62.500,00";"0,00";"1.810.200,00";"0,00"
"621.13.115";"Biaya komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"621.13.116";"Sumbangan tk tki";"23.175.810,00";"0,00";"834.225,00";"0,00";"24.010.035,00";"0,00"
"621.13.117";"Alat tulis kantor tk tki";"49.743.700,00";"0,00";"2.463.700,00";"0,00";"52.207.400,00";"0,00"
"621.13.118";"Uang prestasi tk tki";"899.000,00";"0,00";"0,00";"0,00";"899.000,00";"0,00"
"621.13.119";"Biaya lomba tki";"7.038.600,00";"0,00";"1.966.000,00";"0,00";"9.004.600,00";"0,00"
"621.13.120";"perleng. sklh tk tki (kbm)";"37.616.384,00";"0,00";"736.850,00";"0,00";"38.353.234,00";"0,00"
"621.13.121";"perleng. bang tk tki";"46.520.720,00";"0,00";"843.750,00";"0,00";"47.364.470,00";"0,00"
"622.11.111";"Iuran,sampah & dinas sd ciateul";"99.033.150,00";"0,00";"4.863.900,00";"0,00";"103.897.050,00";"0,00"
"622.11.112";"Air,gas & konsumsi sd ciateul";"35.273.750,00";"0,00";"1.963.600,00";"0,00";"37.237.350,00";"0,00"
"622.11.113";"Entertain sd ciateul";"961.000,00";"0,00";"129.800,00";"0,00";"1.090.800,00";"0,00"
"622.11.114";"Obat-2an sd ciateul";"4.450.500,00";"0,00";"166.500,00";"0,00";"4.617.000,00";"0,00"
"622.11.115";"Biaya komputer sd ciateul";"3.621.900,00";"0,00";"0,00";"0,00";"3.621.900,00";"0,00"
"622.11.116";"Sumbangan sd ciateul";"33.105.485,00";"0,00";"2.637.982,00";"0,00";"35.743.467,00";"0,00"
"622.11.117";"Alat tulis kantor sd ciateul";"69.238.000,00";"0,00";"4.385.700,00";"0,00";"73.623.700,00";"0,00"
"622.11.118";"Uang prestasi sd ciateul";"21.112.000,00";"0,00";"0,00";"0,00";"21.112.000,00";"0,00"
"622.11.119";"Biaya lomba sd ciateul";"24.694.125,00";"0,00";"3.634.900,00";"0,00";"28.329.025,00";"0,00"
"622.11.120";"perlengk.sklh sd ciateul";"142.966.780,00";"0,00";"992.000,00";"0,00";"143.958.780,00";"0,00"
"622.11.121";"perlengk.bang sd ciateul";"58.993.550,00";"0,00";"5.001.500,00";"0,00";"63.995.050,00";"0,00"
"622.12.111";"Iuran sampah & dinas sd koper";"94.153.600,00";"0,00";"7.234.000,00";"0,00";"101.387.600,00";"0,00"
"622.12.112";"Air,gas & konsumsi sd koper";"63.565.600,00";"0,00";"4.749.500,00";"0,00";"68.315.100,00";"0,00"
"622.12.113";"Entertain sd koper";"3.290.100,00";"0,00";"574.000,00";"0,00";"3.864.100,00";"0,00"
"622.12.114";"Obat-2an sd koper";"2.958.750,00";"0,00";"270.300,00";"0,00";"3.229.050,00";"0,00"
"622.12.115";"Biaya komputer sd koper";"2.214.600,00";"0,00";"0,00";"0,00";"2.214.600,00";"0,00"
"622.12.116";"Sumbangan sd koper";"162.180.175,00";"0,00";"3.763.092,00";"0,00";"165.943.267,00";"0,00"
"622.12.117";"Alat tulis kantor sd koper";"167.112.100,00";"0,00";"4.126.100,00";"0,00";"171.238.200,00";"0,00"
"622.12.118";"Uang prestasi sd koper";"13.287.000,00";"0,00";"1.040.000,00";"0,00";"14.327.000,00";"0,00"
"622.12.119";"Biaya lomba sd koper";"12.339.400,00";"0,00";"515.000,00";"0,00";"12.854.400,00";"0,00"
"622.12.120";"perlengk.sklh sd koper (kbm)";"60.117.050,00";"0,00";"3.838.300,00";"0,00";"63.955.350,00";"0,00"
"622.12.121";"Perlang. bangunan sd koper";"44.913.500,00";"0,00";"6.812.200,00";"0,00";"51.725.700,00";"0,00"
"622.13.111";"Iuran sampah & dinas sd tki";"10.489.900,00";"0,00";"2.465.600,00";"0,00";"12.955.500,00";"0,00"
"622.13.112";"Air,gas,konsumsi sd tki";"16.859.500,00";"0,00";"2.415.800,00";"0,00";"19.275.300,00";"0,00"
