"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"1";"2020-03-02";"112.15.111";"deposito";"001/DP-03/20";"BUNGA DEPOSITO PENSIUN BLN MARET 20";"1114999.00";"0.00";"216.11.111";"titipan uang pensiun"
"2";"2020-03-02";"112.39.111";"bank btpn (rk: 1010308182)";"001A/BTPN-03/20";"BUNGA BTPN BLN MARET 2020";"67931.00";"0.00";"541.11.111";"Bunga bank"
"3";"2020-03-02";"541.11.111";"Bunga bank";"001B/BTPN-03/20";"PAJAK BUNGA BANK BTPN BLN MARET 2020";"13586.00";"0.00";"112.39.111";"bank btpn (rk: 1010308182)"
"4";"2020-03-02";"112.35.111";"bank bca r/k.77";"001/BCAUM-03/20";"SEWA LAPANG BASKET HARI KAMIS 4X BLN MARET 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"5";"2020-03-02";"112.28.111";"bdi a/n. ykki";"001/BDIUM-03/20";"FORMULIR SD CIATEUL TA. 20-21 BLN MARET 2020";"800000.00";"0.00";"407.11.111";"UP bayar dimuka sd ctl"
"6";"2020-03-02";"112.28.111";"bdi a/n. ykki";"002/BDIUM-03/20";"SETORAN USAHA DANA UNIT MEKAR (TINTA)";"560000.00";"0.00";"219.21.111";"hutang lain2"
"7";"2020-03-02";"112.35.111";"bank bca r/k.77";"002/BCAUM-03/20";"SEWA LAPANGAN BASKET 5X BLN MARET 2020";"1250000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"8";"2020-03-02";"112.35.111";"bank bca r/k.77";"003/BCAUM-03/20";"SEWA LAPANGAN BASKET 1X BLN MARET 2020";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"9";"2020-03-02";"112.28.111";"bdi a/n. ykki";"003/BDIUM-03/20";"HASIL PENJUALAN MONITOR 21 PCS";"420000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"10";"2020-03-02";"112.28.111";"bdi a/n. ykki";"004/BDIUM-03/20";"PEMBAYARAN TUNGGAKAN US SMP MW A/N MERARI (TUNGGAKAN SDH DIPUTIHKAN)";"771000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"11";"2020-03-02";"112.35.111";"bank bca r/k.77";"004/BCAUM-03/20";"SEWA LAPANGAN BASKET 5X BLN MARET 2020";"1250000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"12";"2020-03-02";"112.28.111";"bdi a/n. ykki";"005/BDIUM-03/20";"TTPN POT PPH12 JIMMY+KALAM MASA FEB 20";"63150.00";"0.00";"217.11.111";"hutang pph21"
"13";"2020-03-03";"112.28.111";"bdi a/n. ykki";"006/BDIUM-03/20";"SISA PENJUALAN BUKU DETIK SD CIATEUL";"71000.00";"0.00";"219.21.111";"hutang lain2"
"14";"2020-03-04";"626.16.111";"Biaya adm smp mw";"001/KA601195/SMP1-03/20";"Fotocopy Soal";"3364800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"15";"2020-03-04";"626.16.111";"Biaya adm smp mw";"002/KA601195/SMP1-03/20";"Praktikum Biologi (Ibu Mei)";"399000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"16";"2020-03-04";"626.16.111";"Biaya adm smp mw";"003/KA601196/SMP1-03/20";"Pembelian Buku Perpustakaan";"1408800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"17";"2020-03-04";"631.16.111";"Pemel. inventaris smp ctl";"004/KK61778/SMP1-03/20";"Perbaikan Pintu Ruang Guru SMP";"263000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"18";"2020-03-04";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"005/KK61779/SMP1-03/20";"Plastik Sampah";"92500.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"19";"2020-03-04";"623.11.121";"Perlengk. bang. smp mekar wangi";"006/KK61779/SMP1-03/20";"Duplikat Kunci R. Guru SMP : 2 x @15.000";"30000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"20";"2020-03-04";"623.11.117";"Alat tulis kantor smp mekar wangi";"007/KK61780/SMP1-03/20";"Kertas A4 & F4 @3 rim";"241500.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"21";"2020-03-04";"871.16.111";"Biaya listrik smp ciateul";"008/KK61781/SMP1-03/20";"Listrik Dapur";"202800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"22";"2020-03-04";"851.16.111";"Perjln dinas smp mekar wangi";"009/KK61782/SMP1-03/20";"Perjalanan Dinas Rapat Disdik (Bahas Ujian kelas 9)";"25000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"23";"2020-03-04";"623.11.114";"Obat2an smp mekar wangi";"010/KK61782/SMP1-03/20";"Obat - Obatan";"72000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"24";"2020-03-04";"623.11.119";"Biaya lomba smp mekar wangi";"011/KK61782/SMP1-03/20";"Daftar Lomba Band ""Thropy Kang Emil""";"200000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"25";"2020-03-04";"623.11.112";"Air,gas & konsumsi smp mekar wangi";"012/KK61783/SMP1-03/20";"Konsumsi Pegawai Bulan : Maret 2020";"50000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"26";"2020-03-04";"623.11.112";"Air,gas & konsumsi smp mekar wangi";"013/KK61783/SMP1-03/20";"Pembelian Gula dan Sunlight";"50900.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"27";"2020-03-04";"851.19.111";"Perjln dinas umum";"001/KB04202/YA-03/20";"26,14 L pertalite APV D 8457 EE";"200000.00";"0.00";"111.30.111";"kas bps-2"
"28";"2020-03-04";"851.19.111";"Perjln dinas umum";"002/KB04202/YA-03/20";"1,96 L pertalite Revo D 4849 ZZ";"15000.00";"0.00";"111.30.111";"kas bps-2"
"29";"2020-03-04";"712.19.111";"Biaya pemel. kendaraan umum";"003/KB04202/YA-03/20";"Biaya tambal ban Revo D 4849 ZZ";"12000.00";"0.00";"111.30.111";"kas bps-2"
"30";"2020-03-04";"713.19.111";"Biaya pemel. bangunan umum";"004/KB04202/YA-03/20";"Biaya cuci gorden lobby";"40000.00";"0.00";"111.30.111";"kas bps-2"
"31";"2020-03-04";"712.19.111";"Biaya pemel. kendaraan umum";"005/KB04202/YA-03/20";"1bh accu L300 D 7330 AN";"1500000.00";"0.00";"111.30.111";"kas bps-2"
"32";"2020-03-04";"625.11.116";"Sumbangan umum";"006/KB04203/YA-03/20";"Angpao untuk pernikahan Bp. Julius ( GTT SD Ciateul )";"2000000.00";"0.00";"111.30.111";"kas bps-2"
"33";"2020-03-04";"691.19.111";"beasiswa guru/umum";"007/KB04204/YA-03/20";"Beasiswa an Yohanes Sonang Roha Silaban; Program S1 PJKR Olahraga STKIP Pasundan Cimahi; Uang buku";"125000.00";"0.00";"111.30.111";"kas bps-2"
"34";"2020-03-04";"851.19.111";"Perjln dinas umum";"008/KB04205/YA-03/20";"1,96 L pertalite Revo D 4849 ZZ";"15000.00";"0.00";"111.30.111";"kas bps-2"
"35";"2020-03-04";"625.11.111";"Iuran,sampah & dinas umum";"009/KB04205/YA-03/20";"38,83 L bio solar ELF D 7244 AP";"200000.00";"0.00";"111.30.111";"kas bps-2"
"36";"2020-03-04";"851.19.111";"Perjln dinas umum";"010/KB04205/YA-03/20";"29,13 L solar L300 D 7330 AN";"150000.00";"0.00";"111.30.111";"kas bps-2"
"37";"2020-03-04";"851.19.111";"Perjln dinas umum";"011/KB04205/YA-03/20";"37,84 L bio solar ELF D 7244 AP";"195000.00";"0.00";"111.30.111";"kas bps-2"
"38";"2020-03-04";"851.19.111";"Perjln dinas umum";"012/KB04205/YA-03/20";"26,14 L Pertalite Grand Max D 1297 QD";"200000.00";"0.00";"111.30.111";"kas bps-2"
"39";"2020-03-04";"851.19.111";"Perjln dinas umum";"013/KB04205/YA-03/20";"Biaya tol & parkir Februari 2020 - Marshel";"210500.00";"0.00";"111.30.111";"kas bps-2"
"40";"2020-03-04";"626.18.111";"Biaya adm sma";"014/KB04206/YA-03/20";"Honor piket ekskul SMA Februari 2020 an pa Heri K";"100000.00";"0.00";"111.30.111";"kas bps-2"
"41";"2020-03-04";"851.19.111";"Perjln dinas umum";"015/KB04207/YA-03/20";"2,61 L pertalite Supra Fit D 2591 DB";"20000.00";"0.00";"111.30.111";"kas bps-2"
"42";"2020-03-04";"851.19.111";"Perjln dinas umum";"016/KB04207/YA-03/20";"Biaya parkir 2x";"5500.00";"0.00";"111.30.111";"kas bps-2"
"43";"2020-03-04";"625.11.117";"Alat tulis kantor umum";"017/KB04208/YA-03/20";"1bh stempel tanda tangan dirpel";"100000.00";"0.00";"111.30.111";"kas bps-2"
"44";"2020-03-04";"625.11.116";"Sumbangan umum";"018/KB04208/YA-03/20";"Papan bunga untuk pernikahan Julius ( GTT SD Ciateul )";"350000.00";"0.00";"111.30.111";"kas bps-2"
"45";"2020-03-04";"625.11.116";"Sumbangan umum";"019/KB04208/YA-03/20";"Banner kedukaan atas meninggalnya orang tua siswa SD TKI";"125000.00";"0.00";"111.30.111";"kas bps-2"
"46";"2020-03-04";"625.11.116";"Sumbangan umum";"020/KB04208/YA-03/20";"Banner kedukaan atas meninggalnya ayahanda dari Bp. Yohannes Mario Chandra ( GT SD Ciateul )";"125000.00";"0.00";"111.30.111";"kas bps-2"
"47";"2020-03-04";"851.19.111";"Perjln dinas umum";"021/KB04209/YA-03/20";"4,57 L pertalite Vario D 3914 KP";"35000.00";"0.00";"111.30.111";"kas bps-2"
"48";"2020-03-04";"851.19.111";"Perjln dinas umum";"022/KB04209/YA-03/20";"26,14 L pertalite Veloz D 1415 ADT";"200000.00";"0.00";"111.30.111";"kas bps-2"
"49";"2020-03-04";"851.19.111";"Perjln dinas umum";"023/KB04209/YA-03/20";"26,14 L Pertalite Gran Max D 1297 QD";"200000.00";"0.00";"111.30.111";"kas bps-2"
"50";"2020-03-04";"851.19.111";"Perjln dinas umum";"024/KB04209/YA-03/20";"Biaya parkir 1x";"2000.00";"0.00";"111.30.111";"kas bps-2"
"51";"2020-03-04";"631.17.111";"Pemel. inventaris smp koper";"025/KB04209/YA-03/20";"Biaya service laptop SMP Koper";"750000.00";"0.00";"111.30.111";"kas bps-2"
"52";"2020-03-04";"631.18.111";"Pemel. inventaris sma";"026/KB04209/YA-03/20";"Biaya service laptop SMA mekar";"750000.00";"0.00";"111.30.111";"kas bps-2"
"53";"2020-03-04";"712.19.111";"Biaya pemel. kendaraan umum";"027/KB04209/YA-03/20";"Biaya service L300 D 7330 AN";"1142500.00";"0.00";"111.30.111";"kas bps-2"
"54";"2020-03-04";"771.16.111";"bi.sheperding smp mw";"028/KB04210/YA-03/20";"Kegiatan Care Group periode Maret 2020 untuk SMP Mekar Rp. 5.000 x 4 x 57 siswa";"1140000.00";"0.00";"111.30.111";"kas bps-2"
"55";"2020-03-04";"771.17.111";"bi.sheperding smp koper";"029/KB04210/YA-03/20";"Kegiatan Care Group periode Maret 2020 untuk SMP Koper Rp. 5.000 x 4 x 68 siswa";"1360000.00";"0.00";"111.30.111";"kas bps-2"
"56";"2020-03-04";"771.18.111";"bi.sheperding sma";"030/KB04210/YA-03/20";"Kegiatan Care Group periode Maret 2020 untuk SMA Mekar Rp. 5.000 x 4 x 97 siswa";"1940000.00";"0.00";"111.30.111";"kas bps-2"
"57";"2020-03-04";"851.19.111";"Perjln dinas umum";"031/KB04211/YA-03/20";"1,7 L pertalite Revo D 4849 ZZ";"13000.00";"0.00";"111.30.111";"kas bps-2"
"58";"2020-03-04";"851.19.111";"Perjln dinas umum";"032/KB04211/YA-03/20";"14,35 L bio solar L300 D 7330 AN";"74000.00";"0.00";"111.30.111";"kas bps-2"
"59";"2020-03-04";"851.19.111";"Perjln dinas umum";"033/KB04211/YA-03/20";"25,24 L bio solar L300 D 7330 AN";"130000.00";"0.00";"111.30.111";"kas bps-2"
"60";"2020-03-04";"851.19.111";"Perjln dinas umum";"034/KB04211/YA-03/20";"2,02 L pertalite Revo D 4849 ZZ";"15500.00";"0.00";"111.30.111";"kas bps-2"
"61";"2020-03-04";"851.19.111";"Perjln dinas umum";"035/KB04211/YA-03/20";"1,96 L pertalite Supra D 2591 DB";"15000.00";"0.00";"111.30.111";"kas bps-2"
"62";"2020-03-04";"851.18.111";"Perjln dinas sma";"036/KB04211/YA-03/20";"Biaya tol antar anak SMA";"140000.00";"0.00";"111.30.111";"kas bps-2"
"63";"2020-03-04";"851.19.111";"Perjln dinas umum";"037/KB04211/YA-03/20";"Biaya tol & parkir Februari 2020 - Ilvan";"149500.00";"0.00";"111.30.111";"kas bps-2"
"64";"2020-03-04";"851.19.111";"Perjln dinas umum";"038/KB04211/YA-03/20";"Biaya parkir 1x";"1500.00";"0.00";"111.30.111";"kas bps-2"
"65";"2020-03-04";"851.19.111";"Perjln dinas umum";"039/KB04211/YA-03/20";"Biaya tol & parkir Februari 2020 - Marno";"300000.00";"0.00";"111.30.111";"kas bps-2"
"66";"2020-03-04";"713.15.112";"Biaya pemel. bangunan sd tki";"040/KB04212/YA-03/20";"Pembuatan panel sibel, pengecatan pintu & perbaikan jalur pipa SD TKI ( cat, radar, paku, upah, dll )";"2193200.00";"0.00";"111.30.111";"kas bps-2"
"67";"2020-03-04";"713.15.112";"Biaya pemel. bangunan sd tki";"041/KB04212/YA-03/20";"Perbaikan talang wastafel & atap SD TKI ( cat, pelampung, koas, upah, dll )";"1094000.00";"0.00";"111.30.111";"kas bps-2"
"68";"2020-03-04";"626.18.111";"Biaya adm sma";"042/KB04212/YA-03/20";"1bh behringer PPA200BT";"12800000.00";"0.00";"111.30.111";"kas bps-2"
"69";"2020-03-04";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"043/KB04212/YA-03/20";"Pemeliharaan bangunan beban SMP Mekar ( kabel, tambang jaring basket, net, acrylic, ongkos service, dll )";"1585000.00";"0.00";"111.30.111";"kas bps-2"
"70";"2020-03-04";"713.18.111";"Biaya pemel. bangunan sma";"044/KB04212/YA-03/20";"Pemeliharaan bangunan beban SMA Mekar ( kabel, tambang jaring basket, net, acrylic, ongkos service, dll )";"2184000.00";"0.00";"111.30.111";"kas bps-2"
"71";"2020-03-04";"713.19.111";"Biaya pemel. bangunan umum";"045/KB04212/YA-03/20";"Pemeliharaan bangunan; menggunakkan uang sewa GOR ( kabel, tambang jaring basket, net, acrylic, ongkos service, dll )";"522000.00";"0.00";"111.30.111";"kas bps-2"
"72";"2020-03-04";"713.11.111";"Biaya pemel. bangunan tk ciateul";"046/KB04212/YA-03/20";"Pemeliharaan bangunan beban TK Ciateul ( cat, pecat, semen, ongkos, dll )";"1122500.00";"0.00";"111.30.111";"kas bps-2"
"73";"2020-03-04";"713.14.111";"Biaya pemel. bangunan sd ciateul";"047/KB04212/YA-03/20";"Pemeliharaan bangunan beban SD Ciateul ( cat, pecat, semen, ongkos, dll )";"1988000.00";"0.00";"111.30.111";"kas bps-2"
"74";"2020-03-04";"631.19.111";"Pemel. inventaris umum";"048/KB04213/YA-03/20";"Biaya perbaikan amply roland mekar wangi";"950000.00";"0.00";"111.30.111";"kas bps-2"
"75";"2020-03-04";"625.11.112";"Air,gas,konsums umum";"049/KB04213/YA-03/20";"1/4 kg kopi aroma untuk ruang rapat + parkir";"34000.00";"0.00";"111.30.111";"kas bps-2"
"76";"2020-03-04";"112.32.114";"bdi virtual mw 93562375307)";"002/BDIMW-03/20";"FORMULIR SMP MW 20-21 BLN MARET 2020";"200000.00";"0.00";"408.11.111";"UP bayar dimuka smp mekar wangi"
"77";"2020-03-04";"112.35.111";"bank bca r/k.77";"005/BCAUM-03/20";"SEWA LAPANGAN BASKET 4X BULAN MARET 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"78";"2020-03-04";"112.35.111";"bank bca r/k.77";"006/BCAUM-03/20";"SEWA LAPANGAN BASKET 1X BLN MARET 2020";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"79";"2020-03-04";"112.28.111";"bdi a/n. ykki";"007/BDIUM-03/20";"SETORAN USAHA DANA KANTIN MEKAR";"1000000.00";"0.00";"219.21.111";"hutang lain2"
"80";"2020-03-04";"112.28.111";"bdi a/n. ykki";"009/BDIUM-03/20";"SETORAN USAHA DANA UNIT MEKAR (TINTA)";"120000.00";"0.00";"219.21.111";"hutang lain2"
"81";"2020-03-04";"112.35.111";"bank bca r/k.77";"009/BCAUM-03/20";"Pinbuk dr BCA VA Koper ke BCA Umum";"135000000.00";"0.00";"112.36.112";"bank bca va koper"
"82";"2020-03-04";"112.35.111";"bank bca r/k.77";"010/BCAUM-03/20";"Pinbuk DR BCA VA MW ke BCA umum";"105000000.00";"0.00";"112.36.114";"bank bca va mw"
"83";"2020-03-04";"112.28.111";"bdi a/n. ykki";"011/BDIUM-03/20";"LISTRIK SD CIATEUL U/ PERIODE JANUARI - MARET 2020 (DR BOS)";"3060000.00";"0.00";"871.14.111";"Biaya listrik sd ciateul"
"84";"2020-03-04";"112.35.111";"bank bca r/k.77";"011/BCAUM-03/20";"Pinbuk dr BCA VA Ciateul ke BCA Umum";"30000000.00";"0.00";"112.36.111";"bank bca va ciateul"
"85";"2020-03-04";"112.35.111";"bank bca r/k.77";"012/BCAUM-03/20";"Pinbuk dr BCA VA TKI ke BCA Umum";"25000000.00";"0.00";"112.36.113";"bank bca va tki"
"86";"2020-03-04";"112.28.111";"bdi a/n. ykki";"016/BDIUM-03/20";"Pinbuk dr BDI VA Koper ke BDI Umum";"90000000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"87";"2020-03-04";"112.28.111";"bdi a/n. ykki";"017/BDIUM-03/20";"Pinbuk dr BDI VA Mekar ke BDI Umum";"55000000.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"88";"2020-03-04";"112.28.111";"bdi a/n. ykki";"018/BDIUM-03/20";"Pinbuk dr BDI VA Ciateul ke BDI Umum";"25000000.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"89";"2020-03-04";"112.28.111";"bdi a/n. ykki";"019/BDIUM-03/20";"Pinbuk dr BDI VA TKI KE BDI UMUM";"25000000.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"90";"2020-03-04";"112.35.111";"bank bca r/k.77";"007/BCAUM-03/20";"Arisan solo 29/36 BLN MARET 2020";"0.00";"10000000.00";"118.52.111";"arisan skkk"
"91";"2020-03-04";"112.28.111";"bdi a/n. ykki";"008/BDIUM-03/20";"Reimburse kas kecil SMP MW periode 24 FEB 20 s/d 02 MARET 20";"0.00";"6400300.00";"111.26.111";"kas kecil smp mekar wangi"
"92";"2020-03-04";"112.35.111";"bank bca r/k.77";"008/BCAUM-03/20";"Arisan pontianak 17/36 BLN MARET 2020";"0.00";"1000000.00";"118.52.111";"arisan skkk"
"93";"2020-03-04";"112.28.111";"bdi a/n. ykki";"010/BDIUM-03/20";"Reimburse kas kecil Yayasan periode 19 FEB 20 s/d 03 MARET 20";"0.00";"38518700.00";"111.30.111";"kas bps-2"
"94";"2020-03-04";"112.28.111";"bdi a/n. ykki";"012/BDIUM-03/20";"BI. KEAMANAN PT. SENTINEL MANDIRI ADIDAYA PERIODE FEBRUARI 2020";"0.00";"12000000.00";"714.19.111";"bi. keamanan umum"
"95";"2020-03-04";"112.28.111";"bdi a/n. ykki";"013/BDIUM-03/20";"FEE FUND TRANSFER";"0.00";"3000.00";"751.11.111";"Biaya adm bank"
"96";"2020-03-04";"112.35.111";"bank bca r/k.77";"013/BCAUM-03/20";"Ekskul renang SMA Kalam Kudus BLN MARET 2020";"0.00";"8000000.00";"626.18.111";"Biaya adm sma"
"97";"2020-03-04";"112.28.111";"bdi a/n. ykki";"014/BDIUM-03/20";"SUMBANGAN U/ KEGIATAN MPK BLN MARET 2020";"0.00";"3000000.00";"625.11.116";"Sumbangan umum"
"98";"2020-03-04";"112.35.111";"bank bca r/k.77";"014/BCAUM-03/20";"Formulir+ poster + kop surat";"0.00";"1626000.00";"625.11.117";"Alat tulis kantor umum"
"99";"2020-03-04";"112.28.111";"bdi a/n. ykki";"015/BDIUM-03/20";"FEE FUND TRANSFER";"0.00";"3000.00";"751.11.111";"Biaya adm bank"
"100";"2020-03-04";"112.35.111";"bank bca r/k.77";"015/BCAUM-03/20";"Pengembalian US dr SMP MW a/n Theresia Pietra Maharani ke SMA";"0.00";"1582000.00";"118.31.111";"piutang spp smp mekar wangi"
"101";"2020-03-04";"112.28.111";"bdi a/n. ykki";"020/BDIUM-03/20";"PINJAMAN KARYAWAN A/N DEDEN. F. RAMADHAN (DICICIL MULAI MARET Rp. 450.000 X 10 BLN)";"0.00";"4500000.00";"117.15.111";"piutg kary & pegawai"
"102";"2020-03-04";"112.28.111";"bdi a/n. ykki";"021/BDIUM-03/20";"DANA UJIAN KLS 9 SMP KOPER TA. 19-20 (Rp. 175.000 X 83 SISWA)";"0.00";"14525000.00";"117.11.111";"uang muka lain2"
"103";"2020-03-05";"112.32.114";"bdi virtual mw 93562375307)";"001/BDIMW-03/20";"FORMULIR SMA 20-21 BLN MARET 2020";"200000.00";"0.00";"409.11.111";"UP bayar dimuka sma mekar wangi"
"104";"2020-03-05";"112.28.111";"bdi a/n. ykki";"022/BDIUM-03/20";"SETORAN USAHA DANA KOPERASI MEKAR";"1000000.00";"0.00";"219.21.111";"hutang lain2"
"105";"2020-03-07";"831.11.111";"Biaya telepon tk ciateul";"002/BDICTL-03/20";"BI. TELEPON TK CTL BLN MARET 2020";"79844.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"106";"2020-03-07";"871.14.111";"Biaya listrik sd ciateul";"003/BDICTL-03/20";"BI. LISTRIK SD CTL BLN MARET 2020";"2485946.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"107";"2020-03-07";"871.15.111";"Biaya listrik sd koper";"001/BDIKOP-03/20";"BI. LISTRIK SD KOPER BLN MARET 2020";"2836362.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"108";"2020-03-07";"871.17.111";"Biaya listrik smp koper";"002/BDIKOP-03/20";"BI. LISTRIK SMP KOPER BLN MARET 2020";"2324400.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"109";"2020-03-07";"831.17.111";"Biaya telepon smp koper";"004/BDIKOP-03/20";"BI. TELEPON SMP KOPER BLN MARET 2020";"456047.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"110";"2020-03-07";"871.15.112";"Biaya listrik sd tki";"001/BDITKI-03/20";"BI. LISTRIK SD TKI BLN MARET 2020";"2376690.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"111";"2020-03-07";"831.13.111";"Biaya telepon tki";"002/BDITKI-03/20";"BI. TELEPON TK TKI BLN MARET 2020";"560832.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"112";"2020-03-07";"871.18.111";"Biaya listrik sma";"003/BDIMW-03/20";"BI. LISTRIK SMA BLN MARET 2020";"6152460.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"113";"2020-03-07";"831.18.111";"Biaya telepon sma";"004/BDIMW-03/20";"BI. TELEPON SMA BLN MARET 2020";"413693.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"114";"2020-03-07";"831.19.111";"Biaya telepon umum";"006/BDIMW-03/20";"BI. TELEPON UMUM BLN MARET 2020";"130852.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"115";"2020-03-09";"831.15.111";"Biaya telepon sd koper";"003/BDIKOP-02/20";"BI. TELEPON SD KOPER BLN FEB 2020";"136538.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"116";"2020-03-09";"112.38.111";"BCA Beasiswa (2846565407)";"001/BCABSW-03/20";"Uang titipan beasiswa dr kerohanian (OTA)";"2000000.00";"0.00";"219.31.111";"Uang Titipan Beasiswa"
"117";"2020-03-09";"831.14.111";"Biaya telepon sd ciateul";"001/BDICTL-03/20";"BI. TELEPON SD CTL BLN MARET 2020";"49500.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"118";"2020-03-09";"831.15.111";"Biaya telepon sd koper";"003/BDIKOP-03/20";"BI. TELEPON SD KOPER BLN MARET 2020";"193206.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"119";"2020-03-09";"831.12.111";"Biaya telepon tk koper";"005/BDIKOP-03/20";"BI. TELEPON TK KOPER BLN MARET 2020";"421000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"120";"2020-03-09";"112.35.111";"bank bca r/k.77";"016/BCAUM-03/20";"SEWA LAPANGAN BASKET 5X BLN FEB 2020";"1200000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"121";"2020-03-09";"112.28.111";"bdi a/n. ykki";"023/BDIUM-03/20";"SETORAN USAHA DANA KANTIN MEKAR";"1000000.00";"0.00";"219.21.111";"hutang lain2"
"122";"2020-03-10";"112.37.111";"rek.bca ykki no.6765047017";"001/BCL-03/20";"TITIPAN PERPISAHAN SMA KLS XII BLN MARET 2020";"15250000.00";"0.00";"219.21.111";"hutang lain2"
"123";"2020-03-10";"112.35.111";"bank bca r/k.77";"022/BCAUM-03/20";"SEWA LAPANGAN BASKET 2X BLN MARET 2020";"750000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"124";"2020-03-10";"112.35.111";"bank bca r/k.77";"023/BCAUM-03/20";"SEWA LAPANGAN BASKET BLN MARET 2020";"700000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"125";"2020-03-10";"112.28.111";"bdi a/n. ykki";"026/BDIUM-03/20";"SETORAN USAHA DANA KANTIN MEKAR";"1000000.00";"0.00";"219.21.111";"hutang lain2"
"126";"2020-03-10";"112.35.111";"bank bca r/k.77";"017/BCAUM-03/20";"BPJS Naker Kabupaten bln MARET 2020";"0.00";"19922847.00";"620.11.111";"Gaji pegawai gabungan"
"127";"2020-03-10";"112.35.111";"bank bca r/k.77";"018/BCAUM-03/20";"BPJS NAKER KOTA BLN MARET 2020";"0.00";"29520598.00";"620.11.111";"Gaji pegawai gabungan"
"128";"2020-03-10";"112.35.111";"bank bca r/k.77";"019/BCAUM-03/20";"PPh21 PESANGON DI BLN FEB 2020";"0.00";"500000.00";"217.11.111";"hutang pph21"
"129";"2020-03-10";"112.35.111";"bank bca r/k.77";"020/BCAUM-03/20";"PPh 21 Karyawan + TITIPAN POT. PPh21 JIMMY + KALAM masa FEBRUARI 2020";"0.00";"4072118.00";"217.11.111";"hutang pph21"
"130";"2020-03-10";"112.35.111";"bank bca r/k.77";"021A/BCAUM-03/20";"BPJS KESEHATAN BLN MARET 2020";"0.00";"29071471.00";"620.11.111";"Gaji pegawai gabungan"
"131";"2020-03-10";"112.35.111";"bank bca r/k.77";"021B/BCAUM-03/20";"BI. ADM BPJS BLN MARET 2020";"0.00";"2500.00";"751.11.111";"Biaya adm bank"
"132";"2020-03-10";"112.28.111";"bdi a/n. ykki";"024/BDIUM-03/20";"Cicilan tanah TKI ke 10/21 BLN MARET 2020";"0.00";"220000000.00";"117.11.111";"uang muka lain2"
"133";"2020-03-10";"112.28.111";"bdi a/n. ykki";"025/BDIUM-03/20";"FEE FUND TRANSFER";"0.00";"3000.00";"751.11.111";"Biaya adm bank"
"134";"2020-03-11";"626.13.111";"Biaya adm. tk tki";"001/KA30956/TK3-03/20";"20 lbr fotocopy WS K1";"4000.00";"0.00";"111.23.111";"kas kecil tk tki"
